,simu_time,car_num,x_position,y_position,length(m),speed(m/s),LateralSpeed(m/s),accelaration(m^2/s),angel(du),roadID,LaneID,Lane_index,lane_position
0,0.0,xiaokeche_mainlane0_.0,-95.9,-19.38,4.0,0.0,0.0,0.0,90.0,main0,main0_0,0.0,4.1
1,0.0,xiaokeche_mainlane1_.0,-95.9,-15.62,4.0,0.0,0.0,0.0,90.0,main0,main0_1,1.0,4.1
2,0.0,xiaokeche_mainlane2_.0,-95.9,-11.88,4.0,0.0,0.0,0.0,90.0,main0,main0_2,2.0,4.1
3,0.0,xiaokeche_mainlane3_.0,-95.9,-8.25,4.0,0.0,0.0,0.0,90.0,main0,main0_3,3.0,4.1
4,0.0,xiaokeche_mainlane4_.0,-95.9,-4.75,4.0,0.0,0.0,0.0,90.0,main0,main0_4,4.0,4.1
5,1.0,xiaokeche_mainlane0_.0,-93.87977570570074,-19.38,4.0,2.02022429429926,0.0,2.02022429429926,90.0,main0,main0_0,0.0,6.120224294299259
6,1.0,xiaokeche_mainlane1_.0,-93.40725051790942,-15.62,4.0,2.492749482090585,0.0,2.492749482090585,90.0,main0,main0_1,1.0,6.592749482090585
7,1.0,xiaokeche_mainlane2_.0,-93.78019585518632,-11.88,4.0,2.119804144813679,0.0,2.119804144813679,90.0,main0,main0_2,2.0,6.219804144813679
8,1.0,xiaokeche_mainlane3_.0,-93.39255895894021,-8.25,4.0,2.507441041059792,0.0,2.507441041059792,90.0,main0,main0_3,3.0,6.607441041059792
9,1.0,xiaokeche_mainlane4_.0,-93.91274429210462,-4.75,4.0,1.9872557078953834,0.0,1.9872557078953834,90.0,main0,main0_4,4.0,6.087255707895383
10,2.0,xiaokeche_mainlane0_.0,-90.02661115597002,-19.38,4.0,3.8531645497307183,0.0,1.8329402554314584,90.0,main0,main0_0,0.0,9.973388844029976
11,2.0,xiaokeche_mainlane1_.0,-89.05131683917716,-15.62,4.0,4.355933678732255,0.0,1.8631841966416696,90.0,main0,main0_1,1.0,10.948683160822839
12,2.0,xiaokeche_mainlane2_.0,-89.22859218930826,-11.88,4.0,4.551603665878065,0.0,2.4317995210643857,90.0,main0,main0_2,2.0,10.771407810691745
13,2.0,xiaokeche_mainlane3_.0,-88.73355147961993,-8.25,4.0,4.65900747932028,0.0,2.151566438260488,90.0,main0,main0_3,3.0,11.266448520380072
14,2.0,xiaokeche_mainlane4_.0,-90.43202467451337,-4.75,4.0,3.48071961759124,0.0,1.4934639096958566,90.0,main0,main0_4,4.0,9.567975325486623
15,3.0,xiaokeche_mainlane0_.0,-83.8338590259198,-19.38,4.0,6.192752130050213,0.0,2.3395875803194945,90.0,main0,main0_0,0.0,16.16614097408019
16,3.0,xiaokeche_mainlane0_.1,-95.9,-19.38,4.0,0.0,0.0,0.0,90.0,main0,main0_0,0.0,4.1
17,3.0,xiaokeche_mainlane1_.0,-82.14647923773154,-15.62,4.0,6.904837601445616,0.0,2.548903922713361,90.0,main0,main0_1,1.0,17.853520762268452
18,3.0,xiaokeche_mainlane1_.1,-95.9,-15.62,4.0,0.0,0.0,0.0,90.0,main0,main0_1,1.0,4.1
19,3.0,xiaokeche_mainlane2_.0,-82.85085207123775,-11.88,4.0,6.377740118070506,0.0,1.8261364521924408,90.0,main0,main0_2,2.0,17.14914792876225
20,3.0,xiaokeche_mainlane2_.1,-95.9,-11.88,4.0,0.0,0.0,0.0,90.0,main0,main0_2,2.0,4.1
21,3.0,xiaokeche_mainlane3_.0,-82.6977309894748,-8.25,4.0,6.035820490145124,0.0,1.3768130108248435,90.0,main0,main0_3,3.0,17.302269010525194
22,3.0,xiaokeche_mainlane3_.1,-95.9,-8.25,4.0,0.0,0.0,0.0,90.0,main0,main0_3,3.0,4.1
23,3.0,xiaokeche_mainlane4_.0,-84.94169113619719,-4.75,4.0,5.490333538316191,0.0,2.0096139207249513,90.0,main0,main0_4,4.0,15.058308863802814
24,3.0,xiaokeche_mainlane4_.1,-95.9,-4.75,4.0,0.0,0.0,0.0,90.0,main0,main0_4,4.0,4.1
25,4.0,xiaokeche_mainlane0_.0,-75.12313837676774,-19.38,4.0,8.710720649152064,0.0,2.517968519101851,90.0,main0,main0_0,0.0,24.87686162323225
26,4.0,xiaokeche_mainlane0_.1,-94.21470840212423,-19.38,4.0,1.6852915978757665,0.0,1.6852915978757665,90.0,main0,main0_0,0.0,5.785291597875766
27,4.0,xiaokeche_mainlane1_.0,-73.02828906639479,-15.62,4.0,9.118190171336755,0.0,2.213352569891139,90.0,main0,main0_1,1.0,26.97171093360521
28,4.0,xiaokeche_mainlane1_.1,-93.46460397567134,-15.62,4.0,2.4353960243286568,0.0,2.4353960243286568,90.0,main0,main0_1,1.0,6.535396024328657
29,4.0,xiaokeche_mainlane2_.0,-74.36292340466753,-11.88,4.0,8.487928666570223,0.0,2.1101885484997176,90.0,main0,main0_2,2.0,25.637076595332474
30,4.0,xiaokeche_mainlane2_.1,-93.42894324341323,-11.88,4.0,2.471056756586768,0.0,2.471056756586768,90.0,main0,main0_2,2.0,6.571056756586767
31,4.0,xiaokeche_mainlane3_.0,-74.2784959216835,-8.25,4.0,8.419235067791304,0.0,2.38341457764618,90.0,main0,main0_3,3.0,25.7215040783165
32,4.0,xiaokeche_mainlane3_.1,-94.3546959055122,-8.25,4.0,1.5453040944878011,0.0,1.5453040944878011,90.0,main0,main0_3,3.0,5.645304094487801
33,4.0,xiaokeche_mainlane4_.0,-77.96857454529963,-4.75,4.0,6.973116590897553,0.0,1.482783052581362,90.0,main0,main0_4,4.0,22.03142545470037
34,4.0,xiaokeche_mainlane4_.1,-94.49945579457562,-4.75,4.0,1.400544205424376,0.0,1.400544205424376,90.0,main0,main0_4,4.0,5.500544205424376
35,5.0,xiaokeche_mainlane0_.0,-64.0645883823745,-19.38,4.0,11.058549994393253,0.0,2.3478293452411894,90.0,main0,main0_0,0.0,35.935411617625505
36,5.0,xiaokeche_mainlane0_.1,-90.81073994666804,-19.38,4.0,3.4039684554561975,0.0,1.718676857580431,90.0,main0,main0_0,0.0,9.189260053331964
37,5.0,xiaokeche_mainlane1_.0,-61.666232583625245,-15.62,4.0,11.362056482769548,0.0,2.243866311432793,90.0,main0,main0_1,1.0,38.333767416374755
38,5.0,xiaokeche_mainlane1_.1,-89.40296596789267,-15.62,4.0,4.061638007778675,0.0,1.6262419834500181,90.0,main0,main0_1,1.0,10.59703403210733
39,5.0,xiaokeche_mainlane2_.0,-63.3673600778915,-11.88,4.0,10.995563326776027,0.0,2.507634660205804,90.0,main0,main0_2,2.0,36.6326399221085
40,5.0,xiaokeche_mainlane2_.1,-89.23154920211527,-11.88,4.0,4.197394041297957,0.0,1.7263372847111893,90.0,main0,main0_2,2.0,10.768450797884725
41,5.0,xiaokeche_mainlane2_.2,-95.9,-11.88,4.0,0.0,0.0,0.0,90.0,main0,main0_2,2.0,4.1
42,5.0,xiaokeche_mainlane3_.0,-64.06247751771008,-8.25,4.0,10.216018403973429,0.0,1.7967833361821253,90.0,main0,main0_3,3.0,35.93752248228993
43,5.0,xiaokeche_mainlane3_.1,-90.81108901097905,-8.25,4.0,3.54360689453315,0.0,1.9983028000453487,90.0,main0,main0_3,3.0,9.18891098902095
44,5.0,xiaokeche_mainlane4_.0,-69.13911637151614,-4.75,4.0,8.829458173783497,0.0,1.8563415828859435,90.0,main0,main0_4,4.0,30.860883628483865
45,5.0,xiaokeche_mainlane4_.1,-90.84115954570007,-4.75,4.0,3.6582962488755584,0.0,2.257752043451182,90.0,main0,main0_4,4.0,9.158840454299934
46,6.0,xiaokeche_mainlane0_.0,-51.38034736143891,-19.38,4.0,12.68424102093559,0.0,1.625691026542336,90.0,main0,main0_0,0.0,48.61965263856109
47,6.0,xiaokeche_mainlane0_.1,-84.93384516662918,-19.38,4.0,5.876894780038857,0.0,2.472926324582659,90.0,main0,main0_0,0.0,15.06615483337082
48,6.0,xiaokeche_mainlane0_.2,-95.9,-19.38,4.0,0.0,0.0,0.0,90.0,main0,main0_0,0.0,4.1
49,6.0,xiaokeche_mainlane1_.0,-48.25221473743614,-15.62,4.0,13.414017846189102,0.0,2.0519613634195544,90.0,main0,main0_1,1.0,51.74778526256386
50,6.0,xiaokeche_mainlane1_.1,-83.09034621899482,-15.62,4.0,6.312619748897852,0.0,2.250981741119177,90.0,main0,main0_1,1.0,16.909653781005183
51,6.0,xiaokeche_mainlane1_.2,-95.9,-15.62,4.0,0.0,0.0,0.0,90.0,main0,main0_1,1.0,4.1
52,6.0,xiaokeche_mainlane2_.0,-49.90104752480984,-11.88,4.0,13.46631255308166,0.0,2.4707492263056334,90.0,main0,main0_2,2.0,50.09895247519016
53,6.0,xiaokeche_mainlane2_.1,-83.17810738713015,-11.88,4.0,6.053441814985127,0.0,1.8560477736871697,90.0,main0,main0_2,2.0,16.821892612869853
54,6.0,xiaokeche_mainlane2_.2,-95.74290405934552,-11.88,4.0,0.157095940654478,0.0,0.157095940654478,90.0,main0,main0_2,2.0,4.2570959406544775
55,6.0,xiaokeche_mainlane3_.0,-51.96204320839607,-8.25,4.0,12.100434309314004,0.0,1.8844159053405747,90.0,main0,main0_3,3.0,48.03795679160393
56,6.0,xiaokeche_mainlane3_.1,-85.03312044586055,-8.25,4.0,5.777968565118499,0.0,2.2343616705853493,90.0,main0,main0_3,3.0,14.96687955413945
57,6.0,xiaokeche_mainlane3_.2,-95.9,-8.25,4.0,0.0,0.0,0.0,90.0,main0,main0_3,3.0,4.1
58,6.0,xiaokeche_mainlane4_.0,-58.032001802907324,-4.75,4.0,11.107114568608813,0.0,2.277656394825316,90.0,main0,main0_4,4.0,41.967998197092676
59,6.0,xiaokeche_mainlane4_.1,-85.00528928912244,-4.75,4.0,5.835870256577618,0.0,2.1775740077020593,90.0,main0,main0_4,4.0,14.994710710877552
60,6.0,xiaokeche_mainlane4_.2,-95.9,-4.75,4.0,0.0,0.0,0.0,90.0,main0,main0_4,4.0,4.1
61,7.0,xiaokeche_mainlane0_.0,-38.074980401640815,-19.38,4.0,13.30536695979809,0.0,0.6211259388624999,90.0,main0,main0_0,0.0,61.925019598359185
62,7.0,xiaokeche_mainlane0_.1,-76.48856560608837,-19.38,4.0,8.445279560540802,0.0,2.5683847805019457,90.0,main0,main0_0,0.0,23.51143439391162
63,7.0,xiaokeche_mainlane0_.2,-94.54625538697,-19.38,4.0,1.3537446130299942,0.0,1.3537446130299942,90.0,main0,main0_0,0.0,5.453744613029993
64,7.0,xiaokeche_mainlane1_.0,-34.79861822668809,-15.62,4.0,13.453596510748042,0.0,0.03957866455893999,90.0,main0,main0_1,1.0,65.20138177331191
65,7.0,xiaokeche_mainlane1_.1,-75.29338097844737,-15.62,4.0,7.796965240547435,0.0,1.4843454916495826,90.0,main0,main0_1,1.0,24.70661902155262
66,7.0,xiaokeche_mainlane1_.2,-94.29895950024948,-15.62,4.0,1.6010404997505248,0.0,1.6010404997505248,90.0,main0,main0_1,1.0,5.701040499750524
67,7.0,xiaokeche_mainlane2_.0,-36.33314873287878,-11.88,4.0,13.567898791931057,0.0,0.10158623884939644,90.0,main0,main0_2,2.0,63.66685126712122
68,7.0,xiaokeche_mainlane2_.1,-74.79088007130194,-11.88,4.0,8.387227315828206,0.0,2.333785500843079,90.0,main0,main0_2,2.0,25.20911992869806
69,7.0,xiaokeche_mainlane2_.2,-93.81932578038176,-11.88,4.0,1.9235782789637659,0.0,1.7664823383092878,90.0,main0,main0_2,2.0,6.180674219618243
70,7.0,xiaokeche_mainlane3_.0,-37.570793857761466,-8.25,4.0,14.391249350634602,0.0,2.2908150413205988,90.0,main0,main0_3,3.0,62.429206142238534
71,7.0,xiaokeche_mainlane3_.1,-76.74274667545687,-8.25,4.0,8.290373770403676,0.0,2.5124052052851766,90.0,main0,main0_3,3.0,23.257253324543125
72,7.0,xiaokeche_mainlane3_.2,-94.22311051804573,-8.25,4.0,1.6768894819542766,0.0,1.6768894819542766,90.0,main0,main0_3,3.0,5.776889481954276
73,7.0,xiaokeche_mainlane4_.0,-44.49255506361369,-4.75,4.0,13.539446739293634,0.0,2.4323321706848215,90.0,main0,main0_4,4.0,55.50744493638631
74,7.0,xiaokeche_mainlane4_.1,-77.51180366594345,-4.75,4.0,7.493485623179002,0.0,1.6576153666013846,90.0,main0,main0_4,4.0,22.488196334056553
75,7.0,xiaokeche_mainlane4_.2,-93.53144590633455,-4.75,4.0,2.3685540936654434,0.0,2.3685540936654434,90.0,main0,main0_4,4.0,6.468554093665443
76,8.0,xiaokeche_mainlane0_.0,-25.00984340882313,-19.38,4.0,13.065136992817685,0.0,-0.24022996698040444,90.0,main0,main0_0,0.0,74.99015659117687
77,8.0,xiaokeche_mainlane0_.1,-66.44501204071567,-19.38,4.0,10.043553565372711,0.0,1.598274004831909,90.0,main0,main0_0,0.0,33.55498795928433
78,8.0,xiaokeche_mainlane0_.2,-91.16890746878926,-19.38,4.0,3.377347918180749,0.0,2.023603305150755,90.0,main0,main0_0,0.0,8.831092531210743
79,8.0,xiaokeche_mainlane1_.0,-22.203962037659323,-15.62,4.0,12.594656189028768,0.0,-0.8589403217192739,90.0,main0,main0_1,1.0,77.79603796234068
80,8.0,xiaokeche_mainlane1_.1,-65.68283068544696,-15.62,4.0,9.610550293000415,0.0,1.8135850524529804,90.0,main0,main0_1,1.0,34.317169314553034
81,8.0,xiaokeche_mainlane1_.2,-91.08026228756644,-15.62,4.0,3.2186972126830367,0.0,1.617656712932512,90.0,main0,main0_1,1.0,8.91973771243356
82,8.0,xiaokeche_mainlane2_.0,-22.63680340513504,-11.88,4.0,13.696345327743748,0.0,0.1284465358126905,90.0,main0,main0_2,2.0,77.36319659486496
83,8.0,xiaokeche_mainlane2_.1,-64.33569869399071,-11.88,4.0,10.455181377311238,0.0,2.0679540614830323,90.0,main0,main0_2,2.0,35.66430130600929
84,8.0,xiaokeche_mainlane2_.2,-90.59445991168357,-11.88,4.0,3.2248658686981866,0.0,1.3012875897344207,90.0,main0,main0_2,2.0,9.40554008831643
85,8.0,xiaokeche_mainlane3_.0,-23.70433468299133,-8.25,4.0,13.86645917477013,0.0,-0.5247901758644726,90.0,main0,main0_3,3.0,76.29566531700867
86,8.0,xiaokeche_mainlane3_.1,-67.12275624782778,-8.25,4.0,9.61999042762909,0.0,1.329616657225415,90.0,main0,main0_3,3.0,32.87724375217222
87,8.0,xiaokeche_mainlane3_.2,-90.5964713813737,-8.25,4.0,3.6266391366720194,0.0,1.9497496547177429,90.0,main0,main0_3,3.0,9.403528618626297
88,8.0,xiaokeche_mainlane4_.0,-31.613668802235253,-4.75,4.0,12.878886261378446,0.0,-0.6605604779151886,90.0,main0,main0_4,4.0,68.38633119776475
89,8.0,xiaokeche_mainlane4_.1,-67.97526987118181,-4.75,4.0,9.536533794761635,0.0,2.0430481715826323,90.0,main0,main0_4,4.0,32.02473012881819
90,8.0,xiaokeche_mainlane4_.2,-88.71370766602922,-4.75,4.0,4.817738240305334,0.0,2.4491841466398907,90.0,main0,main0_4,4.0,11.286292333970778
91,8.0,xiaokeche_mainlane4_.3,-95.9,-4.75,4.0,0.0,0.0,0.0,90.0,main0,main0_4,4.0,4.1
92,9.0,xiaokeche_mainlane0_.0,-11.371086439994343,-19.38,4.0,13.63875696882879,0.0,0.5736199760111056,90.0,main0,main0_0,0.0,88.62891356000566
93,9.0,xiaokeche_mainlane0_.1,-54.72851832448505,-19.38,4.0,11.716493716230614,0.0,1.6729401508579027,90.0,main0,main0_0,0.0,45.27148167551495
94,9.0,xiaokeche_mainlane0_.2,-85.50901946988888,-19.38,4.0,5.659887998900377,0.0,2.282540080719628,90.0,main0,main0_0,0.0,14.49098053011112
95,9.0,xiaokeche_mainlane0_.3,-95.9,-19.38,4.0,0.0,0.0,0.0,90.0,main0,main0_0,0.0,4.1
96,9.0,xiaokeche_mainlane1_.0,-8.797494385025871,-15.62,4.0,13.406467652633449,0.0,0.8118114636046805,90.0,main0,main0_1,1.0,91.20250561497413
97,9.0,xiaokeche_mainlane1_.1,-53.81596247632987,-15.62,4.0,11.866868209117092,0.0,2.256317916116677,90.0,main0,main0_1,1.0,46.18403752367013
98,9.0,xiaokeche_mainlane1_.2,-85.94056249638088,-15.62,4.0,5.139699791185557,0.0,1.9210025785025207,90.0,main0,main0_1,1.0,14.059437503619119
99,9.0,xiaokeche_mainlane1_.3,-95.9,-15.62,4.0,0.0,0.0,0.0,90.0,main0,main0_1,1.0,4.1
100,9.0,xiaokeche_mainlane2_.0,-8.69286849406889,-11.88,4.0,13.943934911066155,0.0,0.24758958332240688,90.0,main0,main0_2,2.0,91.30713150593111
101,9.0,xiaokeche_mainlane2_.1,-51.42795463560615,-11.88,4.0,12.90774405838456,0.0,2.4525626810733225,90.0,main0,main0_2,2.0,48.57204536439385
102,9.0,xiaokeche_mainlane2_.2,-86.05629911809663,-11.88,4.0,4.538160793586946,0.0,1.3132949248887593,90.0,main0,main0_2,2.0,13.943700881903375
103,9.0,xiaokeche_mainlane2_.3,-95.9,-11.88,4.0,0.0,0.0,0.0,90.0,main0,main0_2,2.0,4.1
104,9.0,xiaokeche_mainlane3_.0,-9.83513007770047,-8.25,4.0,13.869204605290866,0.0,0.0027454305207363916,90.0,main0,main0_3,3.0,90.16486992229953
105,9.0,xiaokeche_mainlane3_.1,-55.88153995082248,-8.25,4.0,11.241216297005304,0.0,1.6212258693762127,90.0,main0,main0_3,3.0,44.11846004917752
106,9.0,xiaokeche_mainlane3_.2,-84.6340597127797,-8.25,4.0,5.962411668593996,0.0,2.335772531921976,90.0,main0,main0_3,3.0,15.365940287220292
107,9.0,xiaokeche_mainlane3_.3,-95.9,-8.25,4.0,0.0,0.0,0.0,90.0,main0,main0_3,3.0,4.1
108,9.0,xiaokeche_mainlane4_.0,-18.790897214494592,-4.75,4.0,12.822771587740661,0.0,-0.05611467363778466,90.0,main0,main0_4,4.0,81.20910278550541
109,9.0,xiaokeche_mainlane4_.1,-56.951169360917994,-4.75,4.0,11.024100510263814,0.0,1.4875667155021794,90.0,main0,main0_4,4.0,43.048830639082006
110,9.0,xiaokeche_mainlane4_.2,-81.31844591493719,-4.75,4.0,7.39526175109204,0.0,2.5775235107867056,90.0,main0,main0_4,4.0,18.681554085062817
111,9.0,xiaokeche_mainlane4_.3,-95.19664365075123,-4.75,4.0,0.7033563492487791,0.0,0.7033563492487791,90.0,main0,main0_4,4.0,4.803356349248778
112,10.0,xiaokeche_mainlane0_.0,2.0858611525844224,-19.38,4.0,13.55694759257877,0.0,-0.08180937625002116,90.0,main1,main1_0,0.0,2.0858611525844224
113,10.0,xiaokeche_mainlane0_.1,-42.97535732934281,-19.38,4.0,11.753160995142244,0.0,0.03666727891162935,90.0,main0,main0_0,0.0,57.024642670657194
114,10.0,xiaokeche_mainlane0_.2,-78.43522503981367,-19.38,4.0,7.073794430075214,0.0,1.413906431174837,90.0,main0,main0_0,0.0,21.564774960186334
115,10.0,xiaokeche_mainlane0_.3,-93.40933036212809,-19.38,4.0,2.4906696378719064,0.0,2.4906696378719064,90.0,main0,main0_0,0.0,6.5906696378719065
116,10.0,xiaokeche_mainlane1_.0,4.291193443679441,-15.62,4.0,13.188687828705309,0.0,-0.2177798239281401,90.0,main1,main1_1,1.0,4.291193443679441
117,10.0,xiaokeche_mainlane1_.1,-39.89904287840679,-15.62,4.0,13.916919597923087,0.0,2.0500513888059952,90.0,main0,main0_1,1.0,60.10095712159321
118,10.0,xiaokeche_mainlane1_.2,-79.02857459441293,-15.62,4.0,6.91198790196795,0.0,1.7722881107823927,90.0,main0,main0_1,1.0,20.97142540558707
119,10.0,xiaokeche_mainlane1_.3,-93.81398918724153,-15.62,4.0,2.086010812758468,0.0,2.086010812758468,90.0,main0,main0_1,1.0,6.186010812758468
120,10.0,xiaokeche_mainlane2_.0,4.042510676716256,-12.0,4.0,12.835379170785146,0.0,-1.108555740281009,90.0,main1,main1_2,2.0,4.042510676716256
121,10.0,xiaokeche_mainlane2_.1,-39.251588417784724,-11.88,4.0,12.176366217821425,0.0,-0.7313778405631357,90.0,main0,main0_2,2.0,60.748411582215276
122,10.0,xiaokeche_mainlane2_.2,-79.01986438361305,-11.88,4.0,7.036434734483562,0.0,2.498273940896616,90.0,main0,main0_2,2.0,20.98013561638694
123,10.0,xiaokeche_mainlane2_.3,-93.30392378068063,-11.88,4.0,2.596076219319366,0.0,2.596076219319366,90.0,main0,main0_2,2.0,6.696076219319366
124,10.0,xiaokeche_mainlane3_.0,3.889990361669896,-8.38,4.0,13.825120439370362,0.0,-0.04408416592050379,91.90915243299638,main1,main1_3,3.0,3.8899903616698963
125,10.0,xiaokeche_mainlane3_.1,-43.6482308375634,-8.25,4.0,12.233309113259073,0.0,0.9920928162537699,90.0,main0,main0_3,3.0,56.3517691624366
126,10.0,xiaokeche_mainlane3_.2,-77.13128268003929,-8.25,4.0,7.502777032740414,0.0,1.5403653641464183,90.0,main0,main0_3,3.0,22.868717319960705
127,10.0,xiaokeche_mainlane3_.3,-94.04001849261113,-8.25,4.0,1.8599815073888748,0.0,1.8599815073888748,90.0,main0,main0_3,3.0,5.959981507388875
128,10.0,xiaokeche_mainlane4_.0,-4.71509966231595,-4.75,4.0,14.075797552178646,0.0,1.2530259644379846,90.0,main0,main0_4,4.0,95.28490033768405
129,10.0,xiaokeche_mainlane4_.1,-44.84219012221649,-4.75,4.0,12.108979238701504,0.0,1.0848787284376904,90.0,main0,main0_4,4.0,55.15780987778351
130,10.0,xiaokeche_mainlane4_.2,-71.70387689997442,-4.75,4.0,9.614569014962763,0.0,2.219307263870723,90.0,main0,main0_4,4.0,28.296123100025582
131,10.0,xiaokeche_mainlane4_.3,-92.33041014996941,-4.75,4.0,2.866233500781809,0.0,2.16287715153303,90.0,main0,main0_4,4.0,7.6695898500305875
132,11.0,xiaokeche_mainlane0_.0,15.133752502235282,-19.38,4.0,13.04789134965086,0.0,-0.50905624292791,90.0,main1,main1_0,0.0,15.133752502235282
133,11.0,xiaokeche_mainlane0_.1,-31.28038021891436,-19.38,4.0,11.694977110428445,0.0,-0.05818388471379876,90.0,main0,main0_0,0.0,68.71961978108564
134,11.0,xiaokeche_mainlane0_.2,-69.9562452597078,-19.38,4.0,8.478979780105874,0.0,1.40518535003066,90.0,main0,main0_0,0.0,30.043754740292208
135,11.0,xiaokeche_mainlane0_.3,-88.95299798555206,-19.38,4.0,4.456332376576029,0.0,1.9656627387041223,90.0,main0,main0_0,0.0,11.047002014447935
136,11.0,xiaokeche_mainlane0_.4,-95.9,-19.38,4.0,0.0,0.0,0.0,90.0,main0,main0_0,0.0,4.1
137,11.0,xiaokeche_mainlane1_.0,16.867422891653927,-15.62,4.0,12.576229447974486,0.0,-0.612458380730823,90.0,main1,main1_1,1.0,16.867422891653927
138,11.0,xiaokeche_mainlane1_.1,-26.35258271219621,-15.62,4.0,13.546460166210572,0.0,-0.37045943171251494,90.0,main0,main0_1,1.0,73.64741728780379
139,11.0,xiaokeche_mainlane1_.2,-69.53599882163107,-15.62,4.0,9.492575772781857,0.0,2.5805878708139067,90.0,main0,main0_1,1.0,30.464001178368925
140,11.0,xiaokeche_mainlane1_.3,-90.04450216339902,-15.62,4.0,3.769487023842521,0.0,1.683476211084053,90.0,main0,main0_1,1.0,9.955497836600989
141,11.0,xiaokeche_mainlane2_.0,17.419667307801767,-12.0,4.0,13.37715663108551,0.0,0.5417774603003647,90.0,main1,main1_2,2.0,17.419667307801767
142,11.0,xiaokeche_mainlane2_.1,-27.01251031932783,-11.88,4.0,12.239078098456895,0.0,0.06271188063547051,90.0,main0,main0_2,2.0,72.98748968067217
143,11.0,xiaokeche_mainlane2_.2,-70.653016795923,-11.88,4.0,8.366847587690069,0.0,1.3304128532065072,90.0,main0,main0_2,2.0,29.346983204077006
144,11.0,xiaokeche_mainlane2_.3,-88.78644856126047,-11.88,4.0,4.517475219420158,0.0,1.921399000100792,90.0,main0,main0_2,2.0,11.213551438739524
145,11.0,xiaokeche_mainlane2_.4,-95.9,-11.88,4.0,0.0,0.0,0.0,90.0,main0,main0_2,2.0,4.1
146,11.0,xiaokeche_mainlane3_.0,17.713325111378047,-8.38,4.0,13.82333474970815,0.0,-0.001785689662211709,90.0,main1,main1_3,3.0,17.713325111378047
147,11.0,xiaokeche_mainlane3_.1,-30.786851422089853,-8.25,4.0,12.861379415473547,0.0,0.6280703022144731,90.0,main0,main0_3,3.0,69.21314857791015
148,11.0,xiaokeche_mainlane3_.2,-68.28054418959655,-8.25,4.0,8.850738490442746,0.0,1.3479614577023318,90.0,main0,main0_3,3.0,31.719455810403453
149,11.0,xiaokeche_mainlane3_.3,-89.80165207081009,-8.25,4.0,4.238366421801038,0.0,2.378384914412163,90.0,main0,main0_3,3.0,10.198347929189913
150,11.0,xiaokeche_mainlane4_.0,8.660995022229963,-4.75,4.0,13.476094684545913,0.0,-0.5997028676327325,90.0,main1,main1_4,4.0,8.660995022229963
151,11.0,xiaokeche_mainlane4_.1,-32.066726069098365,-4.75,4.0,12.775464053118123,0.0,0.6664848144166182,90.0,main0,main0_4,4.0,67.93327393090163
152,11.0,xiaokeche_mainlane4_.2,-59.90029161423445,-4.75,4.0,11.803585285739974,0.0,2.189016270777211,90.0,main0,main0_4,4.0,40.09970838576555
153,11.0,xiaokeche_mainlane4_.3,-87.79374408606151,-4.75,4.0,4.536666063907897,0.0,1.670432563126088,90.0,main0,main0_4,4.0,12.206255913938485
154,11.0,xiaokeche_mainlane4_.4,-95.9,-4.75,4.0,0.0,0.0,0.0,90.0,main0,main0_4,4.0,4.1
155,12.0,xiaokeche_mainlane0_.0,28.89928058438712,-19.38,4.0,13.765528082151837,0.0,0.7176367325009778,90.0,main1,main1_0,0.0,28.89928058438712
156,12.0,xiaokeche_mainlane0_.1,-19.057858252204895,-19.38,4.0,12.222521966709465,0.0,0.5275448562810201,90.0,main0,main0_0,0.0,80.9421417477951
157,12.0,xiaokeche_mainlane0_.2,-59.750258022081105,-19.38,4.0,10.205987237626687,0.0,1.7270074575208127,90.0,main0,main0_0,0.0,40.249741977918895
158,12.0,xiaokeche_mainlane0_.3,-81.90492838320787,-19.38,4.0,7.048069602344185,0.0,2.5917372257681563,90.0,main0,main0_0,0.0,18.09507161679212
159,12.0,xiaokeche_mainlane0_.4,-95.59217137015143,-19.38,4.0,0.3078286298485676,0.0,0.3078286298485676,90.0,main0,main0_0,0.0,4.407828629848567
160,12.0,xiaokeche_mainlane1_.0,29.921485753263795,-15.62,4.0,13.054062861609866,0.0,0.47783341363538057,90.0,main1,main1_1,1.0,29.921485753263795
161,12.0,xiaokeche_mainlane1_.1,-12.20911540490961,-15.62,4.0,14.143467307286599,0.0,0.5970071410760269,90.0,main0,main0_1,1.0,87.79088459509039
162,12.0,xiaokeche_mainlane1_.2,-58.61152770875488,-15.62,4.0,10.9244711128762,0.0,1.4318953400943428,90.0,main0,main0_1,1.0,41.38847229124512
163,12.0,xiaokeche_mainlane1_.3,-84.73078802260571,-15.62,4.0,5.313714140793309,0.0,1.5442271169507875,90.0,main0,main0_1,1.0,15.269211977394297
164,12.0,xiaokeche_mainlane1_.4,-95.9,-15.62,4.0,0.0,0.0,0.0,90.0,main0,main0_1,1.0,4.1
165,12.0,xiaokeche_mainlane2_.0,30.604765505155257,-12.0,4.0,13.185098197353492,0.0,-0.19205843373201859,90.0,main1,main1_2,2.0,30.604765505155257
166,12.0,xiaokeche_mainlane2_.1,-14.415018678762323,-11.88,4.0,12.597491640565504,0.0,0.3584135421086092,90.0,main0,main0_2,2.0,85.58498132123768
167,12.0,xiaokeche_mainlane2_.2,-60.80147619836094,-11.88,4.0,9.851540597562058,0.0,1.4846930098719895,90.0,main0,main0_2,2.0,39.19852380163906
